site,plot,common.name,scientific.name,family,assessment.method,season,recapture,lifestyle,date
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,incidentals,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,incidentals,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,spring.2021,,arboreal,14/10/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,spring.2021,,arboreal,14/10/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,spring.2021,y,arboreal,14/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,14/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,14/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,spring.2021,,arboreal,13/10/2021
Rinyirru,DryB,Burton's Legless Gecko,Lialis burtonis,Pygopodidae,incidentals,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,incidentals,spring.2021,y,terrestrial,13/10/2021
Rinyirru,WetA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetA,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,incidentals,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetA,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,incidentals,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,spring.2021,,arboreal,13/10/2021
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2021,y,arboreal,13/10/2021
Rinyirru,WetB,Yellow-spotted Goanna,Varanus panoptes panoptes,Varanidae,camera,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,spring.2021,y,terrestrial,13/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetB,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,spring.2021,,arboreal,13/10/2021
Rinyirru,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2021,,arboreal,13/10/2021
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Short-footed Ctenotus,Ctenotus brevipes,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Spotted Tree Goanna,Varanus scalaris,Varanidae,pitfall,spring.2021,,arboreal,13/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2021,,terrestrial,13/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,13/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,15/10/2021
Rinyirru,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,y,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Northern Velvet Gecko,Oedura castelnaui,Diplodactylidae,spotlighting,spring.2021,,arboreal,15/10/2021
Rinyirru,DryB,Orange-naped Snake,Furina ornata,Elapidae,spotlighting,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,spring.2021,y,terrestrial,14/10/2021
Rinyirru,WetA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,spring.2021,y,terrestrial,14/10/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2021,,arboreal,14/10/2021
Rinyirru,WetA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,spring.2021,,arboreal,14/10/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetA,Two-lined Dragon,Diporiphora bilineata,Agamidae,funnel,spring.2021,y,terrestrial,14/10/2021
Rinyirru,WetA,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,pitfall,spring.2021,,arboreal,14/10/2021
Rinyirru,WetA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,funnel,spring.2021,,arboreal,14/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,spotlighting,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,spotlighting,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,15/10/2021
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,15/10/2021
Rinyirru,DryA,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryA,Cream-striped Snake-eye Skink,Cryptoblepharus virgatus,Scincidae,pitfall,spring.2021,,arboreal,14/10/2021
Rinyirru,DryA,Faint-striped Blind Snake,Anilios broomi,Typhlopidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,14/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,14/10/2021
Rinyirru,WetB,Two-lined Dragon,Diporiphora bilineata,Agamidae,funnel,spring.2021,y,terrestrial,14/10/2021
Rinyirru,WetB,North-eastern Firetail Morethia,Morethia taeniopleura,Scincidae,pitfall,spring.2021,,terrestrial,14/10/2021
Rinyirru,DryA,Burton's Legless Gecko,Lialis burtonis,Pygopodidae,spotlighting,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,incidentals,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Burton's Legless Gecko,Lialis burtonis,Pygopodidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2021,,arboreal,15/10/2021
Rinyirru,DryB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,spring.2021,,arboreal,15/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,16/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,y,arboreal,16/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,16/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,16/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,spotlighting,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,spotlighting,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,spotlighting,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,spotlighting,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,16/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,16/10/2021
Rinyirru,DryB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,incidentals,spring.2021,,arboreal,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,incidentals,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Dubious Gehyra,Gehyra dubia,Gekkonidae,incidentals,spring.2021,,arboreal,15/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2021,y,arboreal,15/10/2021
Rinyirru,WetA,Robust Rainbow-skink,Carlia schmeltzii,Scincidae,incidentals,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Dubious Gehyra,Gehyra dubia,Gekkonidae,spotlighting,spring.2021,,arboreal,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Two-lined Dragon,Diporiphora bilineata,Agamidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryB,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Black-striped Snake,Cryptophis nigrostriatus,Elapidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryB,Two-lined Dragon,Diporiphora bilineata,Agamidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,15/10/2021
Rinyirru,DryB,Robust Ctenotus,Ctenotus robustus,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Two-lined Dragon,Diporiphora bilineata,Agamidae,funnel,spring.2021,y,terrestrial,15/10/2021
Rinyirru,WetA,North-eastern Orange-tailed Slider,Lerista zonulata,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetA,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetB,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2021,y,arboreal,15/10/2021
Rinyirru,WetB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,pitfall,spring.2021,,arboreal,15/10/2021
Rinyirru,WetB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,pitfall,spring.2021,,arboreal,15/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetB,Lowlands Bar-lipped Skink,Eremiascincus pardalis pardalis,Scincidae,funnel,spring.2021,,terrestrial,15/10/2021
Rinyirru,WetB,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,pitfall,spring.2021,,terrestrial,15/10/2021
Rinyirru,DryA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,incidentals,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,incidentals,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Two-lined Dragon,Diporiphora bilineata,Agamidae,incidentals,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,pitfall,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Bynoe's Gecko,Heteronotia binoei,Gekkonidae,cover board,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Dubious Gehyra,Gehyra dubia,Gekkonidae,cover board,spring.2021,,arboreal,16/10/2021
Rinyirru,DryA,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,spring.2021,,arboreal,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,16/10/2021
Rinyirru,DryA,Straight-browed Ctenotus,Ctenotus spaldingi,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryA,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Metallic Snake-eye Skink,Cryptoblepharus metallicus,Scincidae,cover board,spring.2021,,arboreal,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,16/10/2021
Rinyirru,DryB,Shaded-litter Rainbow-skink,Carlia munda,Scincidae,funnel,spring.2021,y,terrestrial,16/10/2021
Rinyirru,DryB,Large-disced Litter Skink,Lygisaurus aeratus,Scincidae,funnel,spring.2021,,terrestrial,16/10/2021
